Original ID,Master Question,Category,Ground Truth,Answer,Source,has_ground_truth
49,Khóa 44 ngành Công nghệ thông tin Chất lượng cao đóng học phí bao nhiêu một năm?,actual_tuition,Mức học phí là 25 triệu đồng/năm học,Mức học phí là 25 triệu đồng/năm học,MucHocPhi_ChatLuongCao_TienTien.md,True
50,Khóa 52 ngành Nuôi trồng thủy sản Tiên tiến có học phí theo tín chỉ là bao nhiêu?,actual_tuition,Mức học phí là 1.564.000 đồng/tín chỉ,Mức học phí là 1.564.000 đồng/tín chỉ,MucHocPhi_ChatLuongCao_TienTien.md,True
51,Mức vay vốn ưu đãi tối đa để mua máy tính học trực tuyến là bao nhiêu?,student_loan,"Mức vốn vay tối đa là 10 triệu đồng/học sinh, sinh viên","Mức vốn vay tối đa là 10 triệu đồng/học sinh, sinh viên",VayVonMuaMayTinh.md,True
52,Lãi suất cho vay mua máy tính học trực tuyến là bao nhiêu?,student_loan,"Lãi suất cho vay là 1,2%/năm","Lãi suất cho vay là 1,2%/năm",VayVonMuaMayTinh.md,True
53,Thời hạn cho vay tối đa để mua máy tính học trực tuyến là bao lâu?,student_loan,Thời hạn cho vay tối đa là 36 tháng,Thời hạn cho vay tối đa là 36 tháng,VayVonMuaMayTinh.md,True
54,Sinh viên thuộc hộ gia đình khó khăn do bố hoặc mẹ mất vì Covid-19 có được vay mua máy tính không?,student_loan,"Có, sinh viên có bố hoặc mẹ mất do dịch Covid-19 thuộc đối tượng vay vốn","Có, sinh viên có bố hoặc mẹ mất do dịch Covid-19 thuộc đối tượng vay vốn",VayVonMuaMayTinh.md,True
55,Sinh viên mua máy tính có thể trực tiếp đứng tên vay vốn trong trường hợp nào?,student_loan,Khi đã đủ 18 tuổi và hộ gia đình không còn thành viên nào đủ 18 tuổi trở lên hoặc thành viên còn lại không còn đủ năng lực hành vi dân sự,Khi đã đủ 18 tuổi và hộ gia đình không còn thành viên nào đủ 18 tuổi trở lên hoặc thành viên còn lại không còn đủ năng lực hành vi dân sự,VayVonMuaMayTinh.md,True
56,Sinh viên thuộc hộ nghèo hoặc cận nghèo có thể vay tối đa bao nhiêu tiền mỗi tháng để đi học?,student_loan,"Mức vay vốn tối đa là 4.000.000 đồng/tháng/học sinh, sinh viên","Mức vay vốn tối đa là 4.000.000 đồng/tháng/học sinh, sinh viên",QD_2022.md,True
57,Khách hàng vay vốn VietinBank bằng tài sản thế chấp để đóng học phí được thời hạn tối đa bao lâu?,student_loan,Tối đa là 15 năm kể từ ngày ký hợp đồng cho vay,Tối đa là 15 năm kể từ ngày ký hợp đồng cho vay,Vayvon_Viettinbank_2025_v2.md,True
58,Hạn mức vay VietinBank tín chấp để đóng học phí tối đa là bao nhiêu?,student_loan,Tối đa 100% học phí nhưng không vượt quá 500 triệu đồng/khách hàng,Tối đa 100% học phí nhưng không vượt quá 500 triệu đồng/khách hàng,Vayvon_Viettinbank_2025_v2.md,True
59,Lãi suất 12 tháng đầu ghi vay viettinbank là bao nhiêu?,student_loan,Lãi suất ưu đãi 12 tháng đầu chỉ từ 6%/năm,Lãi suất ưu đãi 12 tháng đầu chỉ từ 6%/năm,Vayvon_Viettinbank_2025_v2.md,True
60,Vay tín chấp tại VietinBank đóng học phí có yêu cầu giới hạn độ tuổi không?,student_loan,Khách hàng không quá 60 tuổi tại thời điểm hết nghĩa vụ nợ,Khách hàng không quá 60 tuổi tại thời điểm hết nghĩa vụ nợ,Vayvon_Viettinbank_2025_v2.md,True
61,Em học ngành STEM thì được vay bao nhiêu?,student_loan,5 triệu đồng/tháng,5 triệu đồng/tháng,NDCP_VayVonSVKT.md,True
62,Lãi khi vay vốn cho học phí ngành kỹ thuật là bao nhiêu?,student_loan,"Lãi suất cho vay là 4,8%/năm","Lãi suất cho vay là 4,8%/năm",NDCP_VayVonSVKT.md,True
63,Sinh viên năm nhất muốn vay STEM cần điều kiện điểm cấp 3 thế nào?,student_loan,"Cần có học lực 3 năm trung học phổ thông đạt loại Khá trở lên hoặc điểm trung bình môn Toán, Lý, Hóa, Sinh lớp 12 từ 8 điểm trở lên","Cần có học lực 3 năm trung học phổ thông đạt loại Khá trở lên hoặc điểm trung bình môn Toán, Lý, Hóa, Sinh lớp 12 từ 8 điểm trở lên",NDCP_VayVonSVKT.md,True
64,Sinh viên vay vốn STEM trên 500 triệu đồng có cần tài sản bảo đảm không?,student_loan,"Có, khách hàng vay vốn trên 500 triệu đồng phải thực hiện bảo đảm nghĩa vụ trả tiền vay bằng tài sản","Có, khách hàng vay vốn trên 500 triệu đồng phải thực hiện bảo đảm nghĩa vụ trả tiền vay bằng tài sản",NDCP_VayVonSVKT.md,True
65,Lãi suất nợ quá hạn của các chương trình vay vốn sinh viên là bao nhiêu?,student_loan,Lãi suất nợ quá hạn được tính bằng 130% lãi suất khi cho vay,Lãi suất nợ quá hạn được tính bằng 130% lãi suất khi cho vay,NDCP_VayVonSVKT.md,True
66,"Trong thời gian sinh viên bảo lưu kết quả học tập, Ngân hàng Chính sách xã hội có giải ngân vốn vay không?",student_loan,Không giải ngân vốn vay trong thời gian người học được nhà trường cho phép bảo lưu kết quả,Không giải ngân vốn vay trong thời gian người học được nhà trường cho phép bảo lưu kết quả,NDCP_VayVonSVKT.md,True
67,Trả nợ vay vốn sinh viên trước hạn có bị phạt lãi không?,student_loan,Khách hàng có thể trả nợ trước hạn mà không phải chịu lãi phạt,Khách hàng có thể trả nợ trước hạn mà không phải chịu lãi phạt,NDCP_VayVonSVKT.md,True
68,Sinh viên ngành Khoa học tự nhiên có thuộc đối tượng được vay vốn STEM không?,student_loan,"Có, mã ngành Khoa học tự nhiên (744) thuộc danh mục được vay vốn","Có, mã ngành Khoa học tự nhiên (744) thuộc danh mục được vay vốn",VayVonChoSinhVienKyT.md,True
69,Sinh viên đăng ký in mẫu giấy xác nhận vay vốn trực tuyến ở đâu?,student_loan,"Đăng nhập vào hệ thống, chọn menu ""Kết quả học tập"", sau đó chuyển sang tab ""Yêu cầu xác nhận""","Đăng nhập vào hệ thống, chọn menu ""Kết quả học tập"", sau đó chuyển sang tab ""Yêu cầu xác nhận""",HuongDanXacNhanVayVon.md,True
70,Sinh viên có thể xóa mẫu yêu cầu xác nhận vay vốn trong trường hợp nào?,student_loan,"Khi mẫu đơn đó vẫn còn ở trạng thái ""Chưa in""","Khi mẫu đơn đó vẫn còn ở trạng thái ""Chưa in""",HuongDanXacNhanVayVon.md,True
71,Sinh viên sư phạm được Nhà nước hỗ trợ sinh hoạt phí bao nhiêu mỗi tháng?,student_loan,"Được nhà nước hỗ trợ 3,63 triệu đồng/tháng để chi trả sinh hoạt phí","Được nhà nước hỗ trợ 3,63 triệu đồng/tháng để chi trả sinh hoạt phí",VayVonChoSVSuPham.md,True
72,Sinh viên sư phạm công tác trong ngành giáo dục với thời gian bao lâu thì không phải bồi hoàn kinh phí?,student_loan,Có thời gian công tác tối thiểu gấp hai lần thời gian đào tạo,Có thời gian công tác tối thiểu gấp hai lần thời gian đào tạo,VayVonChoSVSuPham.md,True
73,Sinh viên sư phạm đang học nhưng chuyển sang ngành khác có phải bồi hoàn tiền không?,student_loan,"Có, phải bồi hoàn toàn bộ kinh phí đã được nhà nước hỗ trợ","Có, phải bồi hoàn toàn bộ kinh phí đã được nhà nước hỗ trợ",VayVonChoSVSuPham.md,True
74,Đơn vị nào trực tiếp chi trả tiền hỗ trợ sinh hoạt phí cho sinh viên sư phạm?,student_loan,Cơ sở đào tạo giáo viên có trách nhiệm chi trả thông qua tài khoản tiền gửi của sinh viên tại ngân hàng,Cơ sở đào tạo giáo viên có trách nhiệm chi trả thông qua tài khoản tiền gửi của sinh viên tại ngân hàng,VayVonChoSVSuPham.md,True
75,"Học sinh, sinh viên mồ côi cả cha lẫn mẹ muốn vay vốn thì ai là người đứng tên?",student_loan,Sinh viên mồ côi cả cha lẫn mẹ sẽ được trực tiếp đứng tên vay vốn tại Ngân hàng Chính sách xã hội,Sinh viên mồ côi cả cha lẫn mẹ sẽ được trực tiếp đứng tên vay vốn tại Ngân hàng Chính sách xã hội,VayVon.md,True
76,Mức học bổng khuyến khích học tập bình quân của Khóa 51 học kỳ đầu tiên là bao nhiêu?,scholarship,Mức học bổng bình quân là 5.000.000 đồng/sinh viên/học kỳ,Mức học bổng bình quân là 5.000.000 đồng/sinh viên/học kỳ,Tài liệu phân bổ quỹ học bổng.md,True
77,Sinh viên tuyển thẳng Khóa 51 có mức học bổng khuyến khích học kỳ đầu tiên là bao nhiêu?,scholarship,Mức hưởng học bổng là 6.000.000 đồng/học kỳ,Mức hưởng học bổng là 6.000.000 đồng/học kỳ,Tài liệu phân bổ quỹ học bổng.md,True
78,Sinh viên có điểm rèn luyện từ 80 đến dưới 90 điểm được phân loại gì?,scholarship,Được phân loại Tốt,Được phân loại Tốt,Tài liệu phân bổ quỹ học bổng.md,True
79,Khối ngành VI (Sức khỏe) sinh viên đạt học bổng Xuất sắc được thưởng bao nhiêu?,scholarship,Mức học bổng loại Xuất sắc là 10.560.000 đồng/học kỳ,Mức học bổng loại Xuất sắc là 10.560.000 đồng/học kỳ,Tài liệu phân bổ quỹ học bổng.md,True
80,"Sinh viên Khối ngành III (Kinh doanh và quản lý, pháp luật) đạt học bổng Khá được thưởng bao nhiêu?",scholarship,Mức học bổng loại Khá là 6.600.000 đồng/học kỳ,Mức học bổng loại Khá là 6.600.000 đồng/học kỳ,Tài liệu phân bổ quỹ học bổng.md,True
81,Sinh viên chương trình Chất lượng cao Khóa 51 đạt học bổng Giỏi nhận được mức bao nhiêu?,scholarship,Sẽ nhận được mức học bổng là 13.600.000 đồng/học kỳ,Sẽ nhận được mức học bổng là 13.600.000 đồng/học kỳ,Tài liệu phân bổ quỹ học bổng.md,True
82,Giá trị của mỗi suất học bổng Vallet là bao nhiêu?,scholarship,Mỗi suất học bổng trị giá 34.000.000 đồng,Mỗi suất học bổng trị giá 34.000.000 đồng,HB_Vallet_Chi_Tiet.md,True
83,Sinh viên tính điểm hệ 4 cần đạt điểm trung bình tích lũy bao nhiêu để xét học bổng Vallet?,scholarship,"Cần đạt điểm trung bình từ 3,0 trở lên trong các học kỳ chính khóa","Cần đạt điểm trung bình từ 3,0 trở lên trong các học kỳ chính khóa",HB_Vallet_Chi_Tiet.md,True
84,Bài báo nghiên cứu khoa học có được xét ưu tiên khi xin học bổng Vallet không?,scholarship,"Có, các công trình nghiên cứu khoa học được xem xét ưu tiên khi tuyển chọn","Có, các công trình nghiên cứu khoa học được xem xét ưu tiên khi tuyển chọn",HB_Vallet_Chi_Tiet.md,True
85,Mỗi suất học bổng Panasonic có giá trị bao nhiêu tiền?,scholarship,Mỗi suất trị giá 30.000.000 đồng/năm học,Mỗi suất trị giá 30.000.000 đồng/năm học,HB_Panasonic.md,True
86,Sinh viên có hoàn cảnh gia đình khó khăn cần đạt điểm trung bình hệ 4 bao nhiêu để xin học bổng Panasonic?,scholarship,"Yêu cầu đạt điểm trung bình từ 2,5 trở lên (theo thang điểm 4)","Yêu cầu đạt điểm trung bình từ 2,5 trở lên (theo thang điểm 4)",HB_Panasonic.md,True
87,Có bao nhiêu suất học bổng SCC (Saigon Children’s Charity CIO) được trao?,scholarship,Học bổng có tất cả 10 suất,Học bổng có tất cả 10 suất,HB_SCC.md,True
88,Trị giá của học bổng SCC là bao nhiêu?,scholarship,Mỗi suất trị giá 10.000.000 đồng,Mỗi suất trị giá 10.000.000 đồng,HB_SCC.md,True
89,Điểm học tập yêu cầu để xét học bổng SCC là bao nhiêu?,scholarship,Sinh viên phải đạt Điểm trung bình tích lũy từ 3.2 trở lên,Sinh viên phải đạt Điểm trung bình tích lũy từ 3.2 trở lên,HB_SCC.md,True
90,Học bổng Lương Văn Can toàn phần bao gồm những chi phí nào?,scholarship,"Học bổng bao gồm học phí, sinh hoạt phí và/hoặc chi phí học ngoại ngữ","Học bổng bao gồm học phí, sinh hoạt phí và/hoặc chi phí học ngoại ngữ",HB_LuongVanCang.md,True
91,Điều kiện về điểm học tập đối với sinh viên đang học ứng tuyển học bổng Lương Văn Can là gì?,scholarship,Yêu cầu Điểm trung bình tích lũy đạt từ 8.0 trở lên (theo thang điểm 10),Yêu cầu Điểm trung bình tích lũy đạt từ 8.0 trở lên (theo thang điểm 10),HB_LuongVanCang.md,True
92,Học bổng Lê Sở Memorial Scholarship of Excellence trị giá bao nhiêu một năm?,scholarship,Học bổng trị giá tương đương khoảng 45 triệu đồng/năm,Học bổng trị giá tương đương khoảng 45 triệu đồng/năm,HB_LeSo.md,True
93,Tân sinh viên Khóa 51 phải đạt tổng điểm thi đầu vào bao nhiêu để dự tuyển học bổng Lê Sở?,scholarship,Tổng điểm thi đại học phải đạt từ 24/30 trở lên,Tổng điểm thi đại học phải đạt từ 24/30 trở lên,HB_LeSo.md,True
94,Học bổng SCIC - Nâng bước tài năng trẻ năm 2026 dành cho sinh viên trường nào của Đại học Cần Thơ?,scholarship,Dành riêng cho sinh viên Trường Công nghệ Thông tin & Truyền thông,Dành riêng cho sinh viên Trường Công nghệ Thông tin & Truyền thông,HB_SCIC_2026.md,True
95,Mỗi suất học bổng SCIC trị giá bao nhiêu?,scholarship,Mỗi suất học bổng có giá trị 10.000.000 đồng,Mỗi suất học bổng có giá trị 10.000.000 đồng,HB_SCIC_2026.md,True
